Iteration 1, loss = 0.69790717
Iteration 139, loss = 0.08867139
Iteration 140, loss = 0.08846577
Iteration 141, loss = 0.08147847
Iteration 142, loss = 0.08306866
Iteration 143, loss = 0.08001605
Iteration 144, loss = 0.08490170
Iteration 145, loss = 0.08267439
Iteration 146, loss = 0.07915145
Iteration 147, loss = 0.07727027
Iteration 148, loss = 0.07806160
Iteration 149, loss = 0.07505535
Iteration 150, loss = 0.10175917
Iteration 151, loss = 0.09079657
Iteration 152, loss = 0.09271654
Iteration 153, loss = 0.09367948
Iteration 154, loss = 0.08314850
Iteration 155, loss = 0.08940711
Iteration 156, loss = 0.07964175
Iteration 157, loss = 0.07571210
Iteration 158, loss = 0.06823321
Iteration 159, loss = 0.07205246
Iteration 160, loss = 0.06730371
Iteration 161, loss = 0.06996506
Iteration 162, loss = 0.06651606
Iteration 163, loss = 0.06762336
Iteration 164, loss = 0.06620079
Iteration 165, loss = 0.06415425
Iteration 166, loss = 0.06441387
Iteration 167, loss = 0.06422566
Iteration 168, loss = 0.06287588
Iteration 169, loss = 0.06260224
Iteration 170, loss = 0.06251811
Iteration 171, loss = 0.06142023
Iteration 172, loss = 0.06119875
Iteration 173, loss = 0.06097853
Iteration 174, loss = 0.06012257
Iteration 175, loss = 0.05973601
Iteration 176, loss = 0.05961185
Iteration 177, loss = 0.05897540
Iteration 178, loss = 0.05851845
Iteration 179, loss = 0.05847187
Iteration 180, loss = 0.05814337
Iteration 181, loss = 0.05757185
Iteration 182, loss = 0.05718308
Iteration 183, loss = 0.05710717
Iteration 184, loss = 0.05702182
Iteration 185, loss = 0.05686299
Iteration 186, loss = 0.05647702
Iteration 187, loss = 0.05632307
Iteration 188, loss = 0.05598282
Iteration 189, loss = 0.05634933
Iteration 190, loss = 0.05570075
Iteration 191, loss = 0.05704902
Iteration 192, loss = 0.05650945
Iteration 193, loss = 0.06340562
Iteration 194, loss = 0.06654062
Iteration 195, loss = 0.10692388
Iteration 196, loss = 0.16533525
Iteration 197, loss = 0.13195644
Iteration 198, loss = 0.08140814
Iteration 199, loss = 0.09641908
Iteration 200, loss = 0.23903039
Iteration 201, loss = 0.14984125
Iteration 202, loss = 0.32663049
Iteration 203, loss = 0.38148406
Iteration 204, loss = 0.22279033
Iteration 205, loss = 0.39189296
Iteration 206, loss = 0.15056128
Iteration 207, loss = 0.34503295
Iteration 208, loss = 0.42981892
Iteration 209, loss = 0.36088871
Iteration 210, loss = 0.25699668
Iteration 211, loss = 0.25173587
Iteration 212, loss = 0.26653079
Iteration 213, loss = 0.12901268
Iteration 214, loss = 0.22757452
Iteration 215, loss = 0.12201337
Iteration 216, loss = 0.13462549
Iteration 217, loss = 0.15374270
Iteration 218, loss = 0.14610260
Iteration 219, loss = 0.11003051
Iteration 220, loss = 0.12982090
Iteration 221, loss = 0.11362486
Iteration 222, loss = 0.10356909
Iteration 223, loss = 0.10238824
Iteration 224, loss = 0.10064778
Iteration 225, loss = 0.10689893
Iteration 226, loss = 0.09015833
Iteration 227, loss = 0.11159340
Iteration 228, loss = 0.09011906
Iteration 229, loss = 0.10106306
Iteration 230, loss = 0.08593303
Iteration 231, loss = 0.12460563
Iteration 232, loss = 0.08754514
Iteration 233, loss = 0.10622523
Iteration 234, loss = 0.08547264
Iteration 235, loss = 0.10803679
Iteration 236, loss = 0.08445367
Iteration 237, loss = 0.09649223
Iteration 238, loss = 0.08891784
Iteration 239, loss = 0.07899706
Iteration 240, loss = 0.09123479
Iteration 241, loss = 0.08225438
Iteration 242, loss = 0.09666212
Iteration 243, loss = 0.08793670
Iteration 244, loss = 0.08101622
Iteration 245, loss = 0.08294511
Iteration 246, loss = 0.09082521
Iteration 247, loss = 0.07080492
Iteration 248, loss = 0.10932537
Iteration 249, loss = 0.07726188
Iteration 250, loss = 0.09180109
Iteration 251, loss = 0.08049114
Iteration 252, loss = 0.08807284
Iteration 253, loss = 0.07601338
Iteration 254, loss = 0.08080984
Iteration 255, loss = 0.08094625
Iteration 256, loss = 0.07473054
Iteration 257, loss = 0.08234643
Iteration 258, loss = 0.07462793
Iteration 259, loss = 0.07816888
Iteration 260, loss = 0.07442460
Iteration 261, loss = 0.07710422
Iteration 262, loss = 0.07269961
Iteration 263, loss = 0.07567241
Iteration 264, loss = 0.07336413
Iteration 265, loss = 0.07468345
Iteration 266, loss = 0.07149025
Iteration 267, loss = 0.07347906
Iteration 268, loss = 0.07108546
Iteration 269, loss = 0.07292089
Iteration 270, loss = 0.06922144
Iteration 271, loss = 0.07186668
Iteration 272, loss = 0.06874135
Iteration 273, loss = 0.07162076
Iteration 274, loss = 0.06763767
Iteration 275, loss = 0.06974548
Iteration 276, loss = 0.06707344
Iteration 277, loss = 0.06810620
Iteration 278, loss = 0.06725256
Iteration 279, loss = 0.06624993
Iteration 280, loss = 0.06736132
Iteration 281, loss = 0.06531624
Iteration 282, loss = 0.06606164
Iteration 283, loss = 0.06540193
Iteration 284, loss = 0.06440970
Iteration 285, loss = 0.07491813
Iteration 286, loss = 0.07005094
Iteration 287, loss = 0.06590549
Iteration 288, loss = 0.06694840
Iteration 289, loss = 0.06422567
Iteration 290, loss = 0.07077707
Iteration 291, loss = 0.06852578
Iteration 292, loss = 0.07024826
Iteration 293, loss = 0.06448508
Iteration 294, loss = 0.07088247
Iteration 295, loss = 0.06852343
Iteration 296, loss = 0.07358601
Iteration 297, loss = 0.06482935
Iteration 298, loss = 0.06717862
Iteration 299, loss = 0.07294248
Iteration 300, loss = 0.07198541
Iteration 301, loss = 0.06344464
Iteration 302, loss = 0.06647136
Iteration 303, loss = 0.06980237
Iteration 304, loss = 0.06942606
Iteration 305, loss = 0.06463629
Iteration 306, loss = 0.06598381
Iteration 307, loss = 0.06753057
Iteration 308, loss = 0.07011222
Iteration 309, loss = 0.06851166
Iteration 310, loss = 0.06021091
Iteration 311, loss = 0.06378368
Iteration 312, loss = 0.06215644
Iteration 313, loss = 0.06250317
Iteration 314, loss = 0.05880770
Iteration 315, loss = 0.05954652
Iteration 316, loss = 0.05817724
Iteration 317, loss = 0.05971158
Iteration 318, loss = 0.05858798
Iteration 319, loss = 0.05732485
Iteration 320, loss = 0.05541544
Iteration 321, loss = 0.05977317
Iteration 322, loss = 0.06176330
Iteration 323, loss = 0.05981435
Iteration 324, loss = 0.05955391
Iteration 325, loss = 0.05992471
Iteration 326, loss = 0.05615031
Iteration 327, loss = 0.05724238
Iteration 328, loss = 0.06291646
Iteration 329, loss = 0.05902742
Iteration 330, loss = 0.05683589
Iteration 331, loss = 0.05592398
Iteration 332, loss = 0.05664518
Iteration 333, loss = 0.05808420
Iteration 334, loss = 0.05591342
Iteration 335, loss = 0.05514659
Iteration 336, loss = 0.05544235
Iteration 337, loss = 0.05626684
Iteration 338, loss = 0.05757304
Iteration 339, loss = 0.05463128
Iteration 340, loss = 0.05535586
Iteration 341, loss = 0.05925402
Iteration 342, loss = 0.05389202
Iteration 343, loss = 0.05627654
Iteration 344, loss = 0.06582748
Iteration 345, loss = 0.06367898
Iteration 346, loss = 0.06419544
Iteration 347, loss = 0.05330619
Iteration 348, loss = 0.06927982
Iteration 349, loss = 0.14708483
Iteration 350, loss = 0.21713197
Iteration 351, loss = 0.05531161
Iteration 352, loss = 0.19993465
Iteration 353, loss = 0.94027067
Iteration 354, loss = 0.09140438
Iteration 355, loss = 0.90751443
Iteration 356, loss = 0.71658262
Iteration 357, loss = 0.21619810
Iteration 358, loss = 0.73457902
Iteration 359, loss = 0.52352771
Iteration 360, loss = 0.96126470
Iteration 361, loss = 0.79783099
Iteration 362, loss = 0.51574370
Iteration 363, loss = 0.82664440
Iteration 364, loss = 0.73602963
Iteration 365, loss = 0.95291613
Iteration 366, loss = 0.81182587
Iteration 367, loss = 0.55518418
Iteration 368, loss = 0.60854606
Iteration 369, loss = 0.62941198
Iteration 370, loss = 0.47342658
Iteration 371, loss = 0.60956006
Iteration 372, loss = 0.49729572
Iteration 373, loss = 0.45441680
Iteration 374, loss = 0.44612280
Iteration 375, loss = 0.40236512
Iteration 376, loss = 0.35243929
Iteration 377, loss = 0.28435353
Iteration 378, loss = 0.18780276
Iteration 379, loss = 0.29280828
Iteration 380, loss = 0.33535585
Iteration 381, loss = 0.28833414
Iteration 382, loss = 0.24013210
Iteration 383, loss = 0.21828476
Iteration 384, loss = 0.29819707
Iteration 385, loss = 0.33257820
Iteration 386, loss = 0.26821415
Iteration 387, loss = 0.19356496
Iteration 388, loss = 0.21360891
Iteration 389, loss = 0.22962914
Iteration 390, loss = 0.22931619
Iteration 391, loss = 0.19711841
Iteration 392, loss = 0.17334359
Iteration 393, loss = 0.23189593
Iteration 394, loss = 0.24533414
Iteration 395, loss = 0.18466337
Iteration 396, loss = 0.17325471
Iteration 397, loss = 0.23037222
Iteration 398, loss = 0.17463218
Iteration 399, loss = 0.16617139
Iteration 400, loss = 0.22673281
Iteration 401, loss = 0.22575196
Iteration 402, loss = 0.15615663
Iteration 403, loss = 0.15191649
Iteration 404, loss = 0.16713958
Iteration 405, loss = 0.13212515
Iteration 406, loss = 0.14628645
Iteration 407, loss = 0.15117791
Iteration 408, loss = 0.14292789
Iteration 409, loss = 0.12808487
Iteration 410, loss = 0.14242163
Iteration 411, loss = 0.12592154
Iteration 412, loss = 0.12510934
Iteration 413, loss = 0.12862779
Iteration 414, loss = 0.12252138
Iteration 415, loss = 0.11475278
Iteration 416, loss = 0.12285838
Iteration 417, loss = 0.10856121
Iteration 418, loss = 0.11748250
Iteration 419, loss = 0.10465963
Iteration 420, loss = 0.10898920
Iteration 421, loss = 0.10506658
Iteration 422, loss = 0.10168501
Iteration 423, loss = 0.10488779
Iteration 424, loss = 0.09874720
Iteration 425, loss = 0.10237296
Iteration 426, loss = 0.09682262
Iteration 427, loss = 0.09803569
Iteration 428, loss = 0.09755006
Iteration 429, loss = 0.09369112
Iteration 430, loss = 0.09686454
Iteration 431, loss = 0.09240101
Iteration 432, loss = 0.09388574
Iteration 433, loss = 0.09179008
Iteration 434, loss = 0.09099111
Iteration 435, loss = 0.09003549
Iteration 436, loss = 0.08861959
Iteration 437, loss = 0.08832145
Iteration 438, loss = 0.08602526
Iteration 439, loss = 0.08639737
Iteration 440, loss = 0.08423231
Iteration 441, loss = 0.08466585
Iteration 442, loss = 0.08280579
Iteration 443, loss = 0.08331086
Iteration 444, loss = 0.08171611
Iteration 445, loss = 0.08209404
Iteration 446, loss = 0.08110454
Iteration 447, loss = 0.08089511
Iteration 448, loss = 0.08094092
Iteration 449, loss = 0.07995842
Iteration 450, loss = 0.08045816
Iteration 451, loss = 0.07944297
Iteration 452, loss = 0.07894620
Iteration 453, loss = 0.07873984
Iteration 454, loss = 0.07774987
Iteration 455, loss = 0.07781528
Iteration 456, loss = 0.07705090
Iteration 457, loss = 0.07708143
Iteration 458, loss = 0.07653368
Iteration 459, loss = 0.07648566
Iteration 460, loss = 0.07610725
Iteration 461, loss = 0.07592383
Iteration 462, loss = 0.07566438
Iteration 463, loss = 0.07530233
Iteration 464, loss = 0.07510476
Iteration 465, loss = 0.07466902
Iteration 466, loss = 0.07445143
Iteration 467, loss = 0.07401152
Iteration 468, loss = 0.07373695
Iteration 469, loss = 0.07335760
Iteration 470, loss = 0.07307316
Iteration 471, loss = 0.07277919
Iteration 472, loss = 0.07247429
Iteration 473, loss = 0.07221525
Iteration 474, loss = 0.07192250
Iteration 475, loss = 0.07168698
Iteration 476, loss = 0.07139349
Iteration 477, loss = 0.07117313
Iteration 478, loss = 0.07091484
Iteration 479, loss = 0.07086864
Iteration 480, loss = 0.07168215
Iteration 481, loss = 0.07123151
Iteration 482, loss = 0.07054826
Iteration 483, loss = 0.07026144
Iteration 484, loss = 0.07009106
Iteration 485, loss = 0.06973116
Iteration 486, loss = 0.06964207
Iteration 487, loss = 0.06922873
Iteration 488, loss = 0.06902673
Iteration 489, loss = 0.06882668
Iteration 490, loss = 0.06850243
Iteration 491, loss = 0.06836589
Iteration 492, loss = 0.06809060
Iteration 493, loss = 0.06785158
Iteration 494, loss = 0.06767975
Iteration 495, loss = 0.06739058
Iteration 496, loss = 0.06724432
Iteration 497, loss = 0.06698029
Iteration 498, loss = 0.06676985
Iteration 499, loss = 0.06655610
Iteration 500, loss = 0.06629381
Iteration 501, loss = 0.06608938
Iteration 502, loss = 0.06583923
Iteration 503, loss = 0.06560239
Iteration 504, loss = 0.06539035
Iteration 505, loss = 0.06513973
Iteration 506, loss = 0.06494040
Iteration 507, loss = 0.06469756
Iteration 508, loss = 0.06447724
Iteration 509, loss = 0.06426507
Iteration 510, loss = 0.06400551
Iteration 511, loss = 0.06381410
Iteration 512, loss = 0.06356500
Iteration 513, loss = 0.06334634
Iteration 514, loss = 0.06311590
Iteration 515, loss = 0.06287846
Iteration 516, loss = 0.06266437
Iteration 517, loss = 0.06242063
Iteration 518, loss = 0.06221983
Iteration 519, loss = 0.06199340
Iteration 520, loss = 0.06175768
Iteration 521, loss = 0.06156309
Iteration 522, loss = 0.06132888
Iteration 523, loss = 0.06111746
Iteration 524, loss = 0.06090764
Iteration 525, loss = 0.06068578
Iteration 526, loss = 0.06048831
Iteration 527, loss = 0.06027194
Iteration 528, loss = 0.06008256
Iteration 529, loss = 0.05987531
Iteration 530, loss = 0.05968686
Iteration 531, loss = 0.05949532
Iteration 532, loss = 0.05931083
Iteration 533, loss = 0.05913479
Iteration 534, loss = 0.05895593
Iteration 535, loss = 0.05879305
Iteration 536, loss = 0.05862776
Iteration 537, loss = 0.05847542
Iteration 538, loss = 0.05831993
Iteration 539, loss = 0.05817070
Iteration 540, loss = 0.05802412
Iteration 541, loss = 0.05787886
Iteration 542, loss = 0.05774047
Iteration 543, loss = 0.05760140
Iteration 544, loss = 0.05746931
Iteration 545, loss = 0.05733613
Iteration 546, loss = 0.05720926
Iteration 547, loss = 0.05708124
Iteration 548, loss = 0.05695621
Iteration 549, loss = 0.05746095
Iteration 550, loss = 0.05858662
Iteration 551, loss = 0.05907686
Iteration 552, loss = 0.06051189
Iteration 553, loss = 0.05652665
Iteration 554, loss = 0.06216612
Iteration 555, loss = 0.07577654
Iteration 556, loss = 0.08537046
Iteration 557, loss = 0.07609121
Iteration 558, loss = 0.06075857
Iteration 559, loss = 0.05984300
Iteration 560, loss = 0.06431745
Iteration 561, loss = 0.06358561
Iteration 562, loss = 0.06060576
Iteration 563, loss = 0.06291351
Iteration 564, loss = 0.06343076
Iteration 565, loss = 0.06496944
Iteration 566, loss = 0.05979131
Iteration 567, loss = 0.06344739
Iteration 568, loss = 0.07031242
Iteration 569, loss = 0.05784371
Iteration 570, loss = 0.06988134
Iteration 571, loss = 0.11058737
Iteration 572, loss = 0.12787062
Iteration 573, loss = 0.05621718
Iteration 574, loss = 0.08713064
Iteration 575, loss = 0.14532632
Iteration 576, loss = 0.07931452
Iteration 577, loss = 0.21131896
Iteration 578, loss = 0.23444593
Iteration 579, loss = 0.18373687
Iteration 580, loss = 0.07431945
Iteration 581, loss = 0.29091146
Iteration 582, loss = 0.31197529
Iteration 583, loss = 0.34329386
Iteration 584, loss = 0.11494501
Iteration 585, loss = 0.46751617
Iteration 586, loss = 0.22096700
Iteration 587, loss = 0.75805379
Iteration 588, loss = 0.38514112
Iteration 589, loss = 0.25489191
Iteration 590, loss = 0.87765142
Iteration 591, loss = 0.22079595
Iteration 592, loss = 0.19181737
Iteration 593, loss = 0.65633296
Iteration 594, loss = 0.14470213
Iteration 595, loss = 0.50188465
Iteration 596, loss = 0.58166234
Iteration 597, loss = 0.35529361
Iteration 598, loss = 0.15516194
Iteration 599, loss = 0.36256177
Iteration 600, loss = 0.52039899
Iteration 601, loss = 0.32931272
Iteration 602, loss = 0.15843066
Iteration 603, loss = 0.24378195
Iteration 604, loss = 0.34611857
Iteration 605, loss = 0.24511563
Iteration 606, loss = 0.16105718
Iteration 607, loss = 0.20635408
Iteration 608, loss = 0.27945822
Iteration 609, loss = 0.22034287
Iteration 610, loss = 0.19670144
Iteration 611, loss = 0.18182503
Iteration 612, loss = 0.21342207
Iteration 613, loss = 0.25086836
Iteration 614, loss = 0.15809764
Iteration 615, loss = 0.19029367
Iteration 616, loss = 0.21112232
Iteration 617, loss = 0.22673592
Iteration 618, loss = 0.22643465
Iteration 619, loss = 0.21092687
Iteration 620, loss = 0.18494974
Iteration 621, loss = 0.14647077
Iteration 622, loss = 0.16062106
Iteration 623, loss = 0.18572360
Iteration 624, loss = 0.15690248
Iteration 625, loss = 0.12140685
Iteration 626, loss = 0.13354562
Iteration 627, loss = 0.12901533
Iteration 628, loss = 0.10286691
Iteration 629, loss = 0.11017814
Iteration 630, loss = 0.11019614
Iteration 631, loss = 0.10115743
Iteration 632, loss = 0.09733070
Iteration 633, loss = 0.10148661
Iteration 634, loss = 0.09398670
Iteration 635, loss = 0.09314266
Iteration 636, loss = 0.09277648
Iteration 637, loss = 0.08962723
Iteration 638, loss = 0.09002251
Iteration 639, loss = 0.09159707
Iteration 640, loss = 0.08786862
Iteration 641, loss = 0.09089141
Iteration 642, loss = 0.08695122
Iteration 643, loss = 0.08741890
Iteration 644, loss = 0.08618015
Iteration 645, loss = 0.08418090
Iteration 646, loss = 0.08544189
Iteration 647, loss = 0.08120347
Iteration 648, loss = 0.09101923
Iteration 649, loss = 0.08955343
Iteration 650, loss = 0.08563607
Iteration 651, loss = 0.08501819
Iteration 652, loss = 0.08367214
Iteration 653, loss = 0.08339159
Iteration 654, loss = 0.08457262
Iteration 655, loss = 0.08242411
Iteration 656, loss = 0.11153945
Iteration 657, loss = 0.09083021
Iteration 658, loss = 0.09130955
Iteration 659, loss = 0.08281599
Iteration 660, loss = 0.08787390
Iteration 661, loss = 0.08362408
Iteration 662, loss = 0.08720136
Iteration 663, loss = 0.08858464
Iteration 664, loss = 0.08741557
Iteration 665, loss = 0.08901827
Iteration 666, loss = 0.08507488
Iteration 667, loss = 0.08306041
Iteration 668, loss = 0.08270285
Iteration 669, loss = 0.07970520
Iteration 670, loss = 0.08115352
Iteration 671, loss = 0.08007575
Iteration 672, loss = 0.08006873
Iteration 673, loss = 0.08131303
Iteration 674, loss = 0.07974923
Iteration 675, loss = 0.08018845
Iteration 676, loss = 0.07929810
Iteration 677, loss = 0.07816861
Iteration 678, loss = 0.07844673
Iteration 679, loss = 0.07733328
Iteration 680, loss = 0.07716957
Iteration 681, loss = 0.07724287
Iteration 682, loss = 0.07646555
Iteration 683, loss = 0.07666824
Iteration 684, loss = 0.07617517
Iteration 685, loss = 0.07578945
Iteration 686, loss = 0.07589309
Iteration 687, loss = 0.07529967
Iteration 688, loss = 0.07534231
Iteration 689, loss = 0.07496044
Iteration 690, loss = 0.07456809
Iteration 691, loss = 0.07443526
Iteration 692, loss = 0.07389768
Iteration 693, loss = 0.07381482
Iteration 694, loss = 0.07346436
Iteration 695, loss = 0.07325519
Iteration 696, loss = 0.07310167
Iteration 697, loss = 0.07278483
Iteration 698, loss = 0.07269908
Iteration 699, loss = 0.07231260
Iteration 700, loss = 0.07214099
Iteration 701, loss = 0.07178343
Iteration 702, loss = 0.07151625
Iteration 703, loss = 0.07118901
Iteration 704, loss = 0.07087358
Iteration 705, loss = 0.07061060
Iteration 706, loss = 0.07033173
Iteration 707, loss = 0.07011418
Iteration 708, loss = 0.06983462
Iteration 709, loss = 0.06959828
Iteration 710, loss = 0.06930675
Iteration 711, loss = 0.06905252
Iteration 712, loss = 0.06878434
Iteration 713, loss = 0.06853835
Iteration 714, loss = 0.06830058
Iteration 715, loss = 0.06803762
Iteration 716, loss = 0.06779633
Iteration 717, loss = 0.06750475
Iteration 718, loss = 0.06725938
Iteration 719, loss = 0.06697541
Iteration 720, loss = 0.06673952
Iteration 721, loss = 0.06648780
Iteration 722, loss = 0.06624423
Iteration 723, loss = 0.06600708
Iteration 724, loss = 0.06574376
Iteration 725, loss = 0.06550838
Iteration 726, loss = 0.06526049
Iteration 727, loss = 0.06502252
Iteration 728, loss = 0.06479834
Iteration 729, loss = 0.06456014
Iteration 730, loss = 0.06433819
Iteration 731, loss = 0.06412242
Iteration 732, loss = 0.06390411
Iteration 733, loss = 0.06370393
Iteration 734, loss = 0.06350892
Iteration 735, loss = 0.06331317
Iteration 736, loss = 0.06313164
Iteration 737, loss = 0.06295672
Iteration 738, loss = 0.06277796
Iteration 739, loss = 0.06260284
Iteration 740, loss = 0.06243298
Iteration 741, loss = 0.06225847
Iteration 742, loss = 0.06210766
Iteration 743, loss = 0.06192975
Iteration 744, loss = 0.06177838
Iteration 745, loss = 0.06161846
Iteration 746, loss = 0.06149783
Iteration 747, loss = 0.06132884
Iteration 748, loss = 0.06118145
Iteration 749, loss = 0.06108344
Iteration 750, loss = 0.06094086
Iteration 751, loss = 0.06080535
Iteration 752, loss = 0.06066937
Iteration 753, loss = 0.06052683
Iteration 754, loss = 0.06038183
Iteration 755, loss = 0.06024018
Iteration 756, loss = 0.06010240
Iteration 757, loss = 0.05995802
Iteration 758, loss = 0.05972297
Iteration 759, loss = 0.06000081
Iteration 760, loss = 0.06014910
Iteration 761, loss = 0.06002889
Iteration 762, loss = 0.05978876
Iteration 763, loss = 0.05932721
Iteration 764, loss = 0.05908689
Iteration 765, loss = 0.05926517
Iteration 766, loss = 0.05887422
Iteration 767, loss = 0.05921155
Iteration 768, loss = 0.05980680
Iteration 769, loss = 0.05919625
Iteration 770, loss = 0.05871472
Iteration 771, loss = 0.05837229
Iteration 772, loss = 0.05828546
Iteration 773, loss = 0.05838413
Iteration 774, loss = 0.05841736
Iteration 775, loss = 0.05848275
Iteration 776, loss = 0.05808072
Iteration 777, loss = 0.05779119
Iteration 778, loss = 0.05750218
Iteration 779, loss = 0.05731160
Iteration 780, loss = 0.05718313
Iteration 781, loss = 0.05710073
Iteration 782, loss = 0.05706467
Iteration 783, loss = 0.05705538
Iteration 784, loss = 0.05716897
Iteration 785, loss = 0.05717697
Iteration 786, loss = 0.05749621
Iteration 787, loss = 0.05718090
Iteration 788, loss = 0.05733762
Iteration 789, loss = 0.05682437
Iteration 790, loss = 0.05681007
Iteration 791, loss = 0.05649640
Iteration 792, loss = 0.05664692
Iteration 793, loss = 0.05647381
Iteration 794, loss = 0.05695278
Iteration 795, loss = 0.05657163
Iteration 796, loss = 0.05709910
Iteration 797, loss = 0.05636269
Iteration 798, loss = 0.05664326
Iteration 799, loss = 0.05610041
Iteration 800, loss = 0.05661179
Iteration 801, loss = 0.05614585
Iteration 802, loss = 0.05702453
Iteration 803, loss = 0.05609177
Iteration 804, loss = 0.05676203
Iteration 805, loss = 0.05580548
Iteration 806, loss = 0.05659333
Iteration 807, loss = 0.05573112
Iteration 808, loss = 0.05673197
Iteration 809, loss = 0.05553965
Iteration 810, loss = 0.05636662
Iteration 811, loss = 0.05529714
Iteration 812, loss = 0.05630414
Iteration 813, loss = 0.05525599
Iteration 814, loss = 0.05652871
Iteration 815, loss = 0.05520085
Iteration 816, loss = 0.05644333
Iteration 817, loss = 0.05502141
Iteration 818, loss = 0.05628981
Iteration 819, loss = 0.05490255
Iteration 820, loss = 0.05637084
Iteration 821, loss = 0.05486041
Iteration 822, loss = 0.05646013
