Iteration 1, loss = 0.70367282
Iteration 207, loss = 0.08584573
Iteration 208, loss = 0.47750991
Iteration 209, loss = 0.83282350
Iteration 210, loss = 0.91880753
Iteration 211, loss = 0.60508911
Iteration 212, loss = 0.75869557
Iteration 213, loss = 0.66472068
Iteration 214, loss = 0.65070368
Iteration 215, loss = 0.62326439
Iteration 216, loss = 0.75673802
Iteration 217, loss = 0.62681556
Iteration 218, loss = 0.62590737
Iteration 219, loss = 0.66284429
Iteration 220, loss = 0.63363453
Iteration 221, loss = 0.68161431
Iteration 222, loss = 0.53397533
Iteration 223, loss = 1.26169631
Iteration 224, loss = 0.63176494
Iteration 225, loss = 0.93367596
Iteration 226, loss = 0.96281057
Iteration 227, loss = 0.46433798
Iteration 228, loss = 0.49752099
Iteration 229, loss = 0.81987518
Iteration 230, loss = 0.70869560
Iteration 231, loss = 0.55883330
Iteration 232, loss = 0.66559954
Iteration 233, loss = 0.37561990
Iteration 234, loss = 0.43917762
Iteration 235, loss = 0.56166919
Iteration 236, loss = 0.47046419
Iteration 237, loss = 0.42081117
Iteration 238, loss = 0.41843229
Iteration 239, loss = 0.40520619
Iteration 240, loss = 0.37899360
Iteration 241, loss = 0.44099479
Iteration 242, loss = 0.29735518
Iteration 243, loss = 0.35635081
Iteration 244, loss = 0.32302173
Iteration 245, loss = 0.30300979
Iteration 246, loss = 0.28663079
Iteration 247, loss = 0.29396857
Iteration 248, loss = 0.29620187
Iteration 249, loss = 0.28751389
Iteration 250, loss = 0.27199890
Iteration 251, loss = 0.24742059
Iteration 252, loss = 0.25333024
Iteration 253, loss = 0.25539990
Iteration 254, loss = 0.23607390
Iteration 255, loss = 0.25207764
Iteration 256, loss = 0.24622376
Iteration 257, loss = 0.23139080
Iteration 258, loss = 0.22959830
Iteration 259, loss = 0.22739476
Iteration 260, loss = 0.24931453
Iteration 261, loss = 0.22389216
Iteration 262, loss = 0.21862249
Iteration 263, loss = 0.23821619
Iteration 264, loss = 0.20405223
Iteration 265, loss = 0.26344779
Iteration 266, loss = 0.22788246
Iteration 267, loss = 0.24825760
Iteration 268, loss = 0.19446217
Iteration 269, loss = 0.18375826
Iteration 270, loss = 0.18014193
Iteration 271, loss = 0.22833232
Iteration 272, loss = 0.23914230
Iteration 273, loss = 0.23936725
Iteration 274, loss = 0.19585164
Iteration 275, loss = 0.17823783
Iteration 276, loss = 0.21760420
Iteration 277, loss = 0.19610661
Iteration 278, loss = 0.17756813
Iteration 279, loss = 0.15633204
Iteration 280, loss = 0.18927769
Iteration 281, loss = 0.17535166
Iteration 282, loss = 0.18858233
Iteration 283, loss = 0.21215421
Iteration 284, loss = 0.15552823
Iteration 285, loss = 0.34740733
Iteration 286, loss = 0.16076876
Iteration 287, loss = 0.44062202
Iteration 288, loss = 0.42913583
Iteration 289, loss = 0.64650502
Iteration 290, loss = 0.57570121
Iteration 291, loss = 0.58192195
Iteration 292, loss = 0.72009778
Iteration 293, loss = 0.59720794
Iteration 294, loss = 0.55869522
Iteration 295, loss = 0.63992023
Iteration 296, loss = 0.60135548
Iteration 297, loss = 0.49139022
Iteration 298, loss = 0.48733885
Iteration 299, loss = 0.41657412
Iteration 300, loss = 0.49576731
