Iteration 1, loss = 0.71053964
Iteration 414, loss = 0.06578748
Iteration 415, loss = 0.06546065
Iteration 416, loss = 0.06533492
Iteration 417, loss = 0.06505062
Iteration 418, loss = 0.06488525
Iteration 419, loss = 0.06466165
Iteration 420, loss = 0.06443536
Iteration 421, loss = 0.06426439
Iteration 422, loss = 0.06400082
Iteration 423, loss = 0.06384018
Iteration 424, loss = 0.06359610
Iteration 425, loss = 0.06340547
Iteration 426, loss = 0.06320591
Iteration 427, loss = 0.06297500
Iteration 428, loss = 0.06280111
Iteration 429, loss = 0.06256879
Iteration 430, loss = 0.06236844
Iteration 431, loss = 0.06217228
Iteration 432, loss = 0.06194322
Iteration 433, loss = 0.06175216
Iteration 434, loss = 0.06154099
Iteration 435, loss = 0.06132422
Iteration 436, loss = 0.06113180
Iteration 437, loss = 0.06091927
Iteration 438, loss = 0.06071148
Iteration 439, loss = 0.06051931
Iteration 440, loss = 0.06031324
Iteration 441, loss = 0.06011167
Iteration 442, loss = 0.05992344
Iteration 443, loss = 0.05972816
Iteration 444, loss = 0.05953262
Iteration 445, loss = 0.05934898
Iteration 446, loss = 0.05916718
Iteration 447, loss = 0.05898190
Iteration 448, loss = 0.05880214
Iteration 449, loss = 0.05863129
Iteration 450, loss = 0.05846300
Iteration 451, loss = 0.05829432
Iteration 452, loss = 0.05812910
Iteration 453, loss = 0.05797026
Iteration 454, loss = 0.05781616
Iteration 455, loss = 0.05766361
Iteration 456, loss = 0.05751125
Iteration 457, loss = 0.05735985
Iteration 458, loss = 0.05721083
Iteration 459, loss = 0.05706501
Iteration 460, loss = 0.05692243
Iteration 461, loss = 0.05678271
Iteration 462, loss = 0.05664544
Iteration 463, loss = 0.05651042
Iteration 464, loss = 0.05637757
Iteration 465, loss = 0.05624753
Iteration 466, loss = 0.05612085
Iteration 467, loss = 0.05600095
Iteration 468, loss = 0.05589092
Iteration 469, loss = 0.05580863
Iteration 470, loss = 0.05576434
Iteration 471, loss = 0.05585817
Iteration 472, loss = 0.05601258
Iteration 473, loss = 0.05669014
Iteration 474, loss = 0.05631111
Iteration 475, loss = 0.05669692
Iteration 476, loss = 0.05568236
Iteration 477, loss = 0.05546442
Iteration 478, loss = 0.05517184
Iteration 479, loss = 0.05540448
Iteration 480, loss = 0.05543836
Iteration 481, loss = 0.05647560
Iteration 482, loss = 0.05536388
Iteration 483, loss = 0.05546704
Iteration 484, loss = 0.05486323
Iteration 485, loss = 0.05529092
Iteration 486, loss = 0.05498577
Iteration 487, loss = 0.05605277
Iteration 488, loss = 0.05475005
Iteration 489, loss = 0.05497309
Iteration 490, loss = 0.05442144
Iteration 491, loss = 0.05529822
Iteration 492, loss = 0.05455118
Iteration 493, loss = 0.05558013
Iteration 494, loss = 0.05412276
Iteration 495, loss = 0.05444641
Iteration 496, loss = 0.05396979
Iteration 497, loss = 0.05531440
Iteration 498, loss = 0.05398079
Iteration 499, loss = 0.05477464
Iteration 500, loss = 0.05362616
Iteration 501, loss = 0.05455087
Iteration 502, loss = 0.05362730
Iteration 503, loss = 0.05504500
Iteration 504, loss = 0.05335031
Iteration 505, loss = 0.05410821
Iteration 506, loss = 0.05323795
Iteration 507, loss = 0.05494101
Iteration 508, loss = 0.05310452
Iteration 509, loss = 0.05408602
Iteration 510, loss = 0.05288857
Iteration 511, loss = 0.05453593
Iteration 512, loss = 0.05283099
Iteration 513, loss = 0.05426184
Iteration 514, loss = 0.05258943
Iteration 515, loss = 0.05411239
Iteration 516, loss = 0.05253516
Iteration 517, loss = 0.05441930
Iteration 518, loss = 0.05238974
Iteration 519, loss = 0.05402981
Iteration 520, loss = 0.05221535
Iteration 521, loss = 0.05418392
Iteration 522, loss = 0.05219241
Iteration 523, loss = 0.05431725
Iteration 524, loss = 0.05205904
Iteration 525, loss = 0.05411398
Iteration 526, loss = 0.05189595
Iteration 527, loss = 0.05411155
Iteration 528, loss = 0.05186825
Iteration 529, loss = 0.05436885
Iteration 530, loss = 0.05192560
Iteration 531, loss = 0.05465518
Iteration 532, loss = 0.05198597
Iteration 533, loss = 0.05487341
Iteration 534, loss = 0.05194441
Iteration 535, loss = 0.05473338
Iteration 536, loss = 0.05149666
Iteration 537, loss = 0.05354553
Iteration 538, loss = 0.05066653
Iteration 539, loss = 0.05204195
Iteration 540, loss = 0.05083093
Iteration 541, loss = 0.05486745
Iteration 542, loss = 0.05516018
Iteration 543, loss = 0.07655593
Iteration 544, loss = 0.23284592
Iteration 545, loss = 0.15214700
Iteration 546, loss = 0.06153171
Iteration 547, loss = 0.05543474
Iteration 548, loss = 0.07098485
Iteration 549, loss = 0.10641816
Iteration 550, loss = 0.12043570
Iteration 551, loss = 0.06030255
Iteration 552, loss = 0.09624649
Iteration 553, loss = 0.16520446
Iteration 554, loss = 0.09634861
Iteration 555, loss = 0.05893022
Iteration 556, loss = 0.08791142
Iteration 557, loss = 0.11839916
Iteration 558, loss = 0.06119068
Iteration 559, loss = 0.12556329
Iteration 560, loss = 0.13200796
Iteration 561, loss = 0.05633575
Iteration 562, loss = 0.13594332
Iteration 563, loss = 0.06543381
Iteration 564, loss = 0.07428605
Iteration 565, loss = 0.08936947
Iteration 566, loss = 0.06450807
Iteration 567, loss = 0.05786124
Iteration 568, loss = 0.06988418
Iteration 569, loss = 0.05466044
Iteration 570, loss = 0.08689466
Iteration 571, loss = 0.05948753
Iteration 572, loss = 0.07650829
Iteration 573, loss = 0.09730185
Iteration 574, loss = 0.05539505
Iteration 575, loss = 0.08296791
Iteration 576, loss = 0.09024511
Iteration 577, loss = 0.05930092
Iteration 578, loss = 0.08680765
Iteration 579, loss = 0.08953961
Iteration 580, loss = 0.06416183
Iteration 581, loss = 0.10624205
Iteration 582, loss = 0.09506964
Iteration 583, loss = 0.07344095
Iteration 584, loss = 0.11756573
Iteration 585, loss = 0.06986675
Iteration 586, loss = 0.08239744
Iteration 587, loss = 0.07609396
Iteration 588, loss = 0.06693048
Iteration 589, loss = 0.05728194
Iteration 590, loss = 0.06916329
Iteration 591, loss = 0.06363910
Iteration 592, loss = 0.08073900
Iteration 593, loss = 0.10790562
Iteration 594, loss = 0.05983790
Iteration 595, loss = 0.08293461
Iteration 596, loss = 0.06567396
Iteration 597, loss = 0.07318950
Iteration 598, loss = 0.07914543
Iteration 599, loss = 0.05608771
Iteration 600, loss = 0.09098914
Iteration 601, loss = 0.06121728
Iteration 602, loss = 0.07975305
Iteration 603, loss = 0.08030121
Iteration 604, loss = 0.05940483
Iteration 605, loss = 0.06660248
Iteration 606, loss = 0.07737988
Iteration 607, loss = 0.07684510
Iteration 608, loss = 0.05876447
Iteration 609, loss = 0.06492225
Iteration 610, loss = 0.07021136
Iteration 611, loss = 0.05555313
Iteration 612, loss = 0.07322646
Iteration 613, loss = 0.06364373
Iteration 614, loss = 0.08738743
Iteration 615, loss = 0.15916534
Iteration 616, loss = 0.12390434
Iteration 617, loss = 0.20332525
Iteration 618, loss = 0.06130159
Iteration 619, loss = 0.15640886
Iteration 620, loss = 0.08002539
Iteration 621, loss = 0.16942617
Iteration 622, loss = 0.06010200
Iteration 623, loss = 0.15695351
Iteration 624, loss = 0.07374559
Iteration 625, loss = 0.13364605
Iteration 626, loss = 0.06487034
Iteration 627, loss = 0.10243704
Iteration 628, loss = 0.06346473
Iteration 629, loss = 0.09866549
Iteration 630, loss = 0.05746710
Iteration 631, loss = 0.09566125
Iteration 632, loss = 0.05707769
Iteration 633, loss = 0.07803092
Iteration 634, loss = 0.05722502
Iteration 635, loss = 0.08460048
Iteration 636, loss = 0.05728832
Iteration 637, loss = 0.07026439
Iteration 638, loss = 0.06596748
Iteration 639, loss = 0.05800722
Iteration 640, loss = 0.06582105
Iteration 641, loss = 0.05912976
Iteration 642, loss = 0.06250088
Iteration 643, loss = 0.05682072
Iteration 644, loss = 0.06089066
Iteration 645, loss = 0.05673150
Iteration 646, loss = 0.06110231
Iteration 647, loss = 0.05709958
Iteration 648, loss = 0.06102095
Iteration 649, loss = 0.05716573
Iteration 650, loss = 0.06014725
Iteration 651, loss = 0.05704894
Iteration 652, loss = 0.05995716
Iteration 653, loss = 0.05704465
Iteration 654, loss = 0.05865480
Iteration 655, loss = 0.05634383
Iteration 656, loss = 0.05811386
Iteration 657, loss = 0.05635770
Iteration 658, loss = 0.05721686
Iteration 659, loss = 0.05547397
Iteration 660, loss = 0.05675509
Iteration 661, loss = 0.05521917
Iteration 662, loss = 0.05634605
Iteration 663, loss = 0.05427977
Iteration 664, loss = 0.05564350
Iteration 665, loss = 0.05390409
Iteration 666, loss = 0.05555481
Iteration 667, loss = 0.05368837
Iteration 668, loss = 0.05435106
Iteration 669, loss = 0.05360299
Iteration 670, loss = 0.05320934
Iteration 671, loss = 0.05369892
Iteration 672, loss = 0.05264763
Iteration 673, loss = 0.05339861
Iteration 674, loss = 0.05287513
Iteration 675, loss = 0.05231779
Iteration 676, loss = 0.05300703
Iteration 677, loss = 0.05209845
Iteration 678, loss = 0.05191433
Iteration 679, loss = 0.05228197
Iteration 680, loss = 0.05149653
Iteration 681, loss = 0.05138348
Iteration 682, loss = 0.05159385
Iteration 683, loss = 0.05100007
Iteration 684, loss = 0.05082620
Iteration 685, loss = 0.05099427
Iteration 686, loss = 0.05057022
Iteration 687, loss = 0.05028137
Iteration 688, loss = 0.05042628
Iteration 689, loss = 0.05020211
Iteration 690, loss = 0.04979622
Iteration 691, loss = 0.04980685
Iteration 692, loss = 0.04981663
Iteration 693, loss = 0.04947997
Iteration 694, loss = 0.04921216
Iteration 695, loss = 0.04920695
Iteration 696, loss = 0.04918033
Iteration 697, loss = 0.04894553
Iteration 698, loss = 0.04868023
Iteration 699, loss = 0.04855085
Iteration 700, loss = 0.04852315
Iteration 701, loss = 0.04847066
Iteration 702, loss = 0.04830853
Iteration 703, loss = 0.04810704
Iteration 704, loss = 0.04792002
Iteration 705, loss = 0.04778678
Iteration 706, loss = 0.04770077
Iteration 707, loss = 0.04764023
Iteration 708, loss = 0.04759845
Iteration 709, loss = 0.04754960
Iteration 710, loss = 0.04754788
Iteration 711, loss = 0.04752784
Iteration 712, loss = 0.04766173
Iteration 713, loss = 0.04772544
Iteration 714, loss = 0.04821301
Iteration 715, loss = 0.04821432
Iteration 716, loss = 0.04909767
Iteration 717, loss = 0.04848621
Iteration 718, loss = 0.04915360
Iteration 719, loss = 0.04828513
Iteration 720, loss = 0.04888989
Iteration 721, loss = 0.04819172
Iteration 722, loss = 0.04916132
Iteration 723, loss = 0.04836731
Iteration 724, loss = 0.04958784
Iteration 725, loss = 0.04834377
Iteration 726, loss = 0.04934604
Iteration 727, loss = 0.04795745
Iteration 728, loss = 0.04880983
Iteration 729, loss = 0.04777770
Iteration 730, loss = 0.04904849
Iteration 731, loss = 0.04815620
Iteration 732, loss = 0.05005695
Iteration 733, loss = 0.04903332
Iteration 734, loss = 0.05156167
Iteration 735, loss = 0.05080276
Iteration 736, loss = 0.05455497
Iteration 737, loss = 0.05879835
Iteration 738, loss = 0.07894378
Iteration 739, loss = 0.25076695
Iteration 740, loss = 0.25816666
Iteration 741, loss = 0.40277018
Iteration 742, loss = 0.48733578
Iteration 743, loss = 0.49054557
Iteration 744, loss = 0.13934086
Iteration 745, loss = 0.20033868
Iteration 746, loss = 0.08049824
Iteration 747, loss = 0.17221088
Iteration 748, loss = 0.08249556
Iteration 749, loss = 0.16953468
Iteration 750, loss = 0.08443978
Iteration 751, loss = 0.12140925
Iteration 752, loss = 0.08849781
Iteration 753, loss = 0.10077917
Iteration 754, loss = 0.09709728
Iteration 755, loss = 0.09246875
Iteration 756, loss = 0.08459323
Iteration 757, loss = 0.07377016
Iteration 758, loss = 0.07373411
Iteration 759, loss = 0.07654057
Iteration 760, loss = 0.06672522
Iteration 761, loss = 0.08068401
Iteration 762, loss = 0.06292172
Iteration 763, loss = 0.07172020
Iteration 764, loss = 0.06343304
Iteration 765, loss = 0.07319710
Iteration 766, loss = 0.06036423
Iteration 767, loss = 0.06709203
Iteration 768, loss = 0.06490335
Iteration 769, loss = 0.06147773
Iteration 770, loss = 0.06397928
Iteration 771, loss = 0.06349061
Iteration 772, loss = 0.06454925
Iteration 773, loss = 0.06152522
Iteration 774, loss = 0.06435328
Iteration 775, loss = 0.06451287
Iteration 776, loss = 0.06102046
Iteration 777, loss = 0.06050461
Iteration 778, loss = 0.06181931
Iteration 779, loss = 0.05974632
Iteration 780, loss = 0.06387387
Iteration 781, loss = 0.05814564
Iteration 782, loss = 0.06563842
Iteration 783, loss = 0.05942669
Iteration 784, loss = 0.06633221
Iteration 785, loss = 0.05763337
Iteration 786, loss = 0.06513921
Iteration 787, loss = 0.05724289
Iteration 788, loss = 0.06303912
Iteration 789, loss = 0.05787684
Iteration 790, loss = 0.06055834
Iteration 791, loss = 0.05838173
Iteration 792, loss = 0.05796424
Iteration 793, loss = 0.05803049
Iteration 794, loss = 0.05726932
Iteration 795, loss = 0.05825625
Iteration 796, loss = 0.05571047
Iteration 797, loss = 0.05789944
Iteration 798, loss = 0.05566002
Iteration 799, loss = 0.05692538
Iteration 800, loss = 0.05482127
Iteration 801, loss = 0.05669027
Iteration 802, loss = 0.05488429
Iteration 803, loss = 0.05568767
Iteration 804, loss = 0.05423925
Iteration 805, loss = 0.05507665
Iteration 806, loss = 0.05443907
Iteration 807, loss = 0.05439884
Iteration 808, loss = 0.05401707
Iteration 809, loss = 0.05341349
Iteration 810, loss = 0.05379217
Iteration 811, loss = 0.05296704
Iteration 812, loss = 0.05360044
Iteration 813, loss = 0.05256381
Iteration 814, loss = 0.05281866
Iteration 815, loss = 0.05231282
Iteration 816, loss = 0.05210674
Iteration 817, loss = 0.05217650
Iteration 818, loss = 0.05160391
Iteration 819, loss = 0.05189207
Iteration 820, loss = 0.05141753
Iteration 821, loss = 0.05119681
Iteration 822, loss = 0.05128755
